t,x,y,i
316,48600,384962.665410067,10
317,48604,382869.716943521,10
318,48604,387715.114931127,10
319,48611,383026.002676301,10
320,48614,383977.450660741,10
321,48615,384738.97135743,10
322,48616,386028.636652062,10
323,48617,388382.750553751,10
324,48624,381125.889124674,10
325,48626,384841.808952417,10
326,48632,385711.851027199,10
327,48637,383048.721264443,10
328,48637,386627.059399291,10
329,48641,387153.19174971,10
330,48647,385565.443156043,10
331,48652,380779.054029427,10
332,48656,387478.043569972,10
333,48660,380409.385841276,10
334,48662,380142.09634449,10
335,48662,388828.144112265,10
336,48669,386208.792121163,10
337,48670,380906.811110998,10
338,48676,383610.923327054,10
339,48680,382684.695945563,10
340,48684,383513.863642948,10
341,48688,384420.71291163,10
342,48691,383762.838749184,10
343,48696,387571.553768669,10
344,48701,380815.818858837,10
345,48703,382573.87334402,10
346,48703,385069.367756804,10
347,48706,384317.113079518,10
348,48713,382841.914386063,10
349,48718,385044.492381849,10
350,48725,384433.888405073,10
351,48726,386504.781298609,10
352,48728,385451.055473203,10
353,48729,385276.626273959,10
354,48729,382337.342712539,10
355,48731,384990.071856135,10
356,48738,382724.052223986,10
357,48742,385826.02780145,10
358,48749,381621.863293513,10
359,48755,386335.745296184,10
360,48755,385503.78004482,10
361,48757,386746.246973636,10
362,48760,387282.531336115,10
363,48764,388316.41986111,10
364,48769,383521.637100812,10
365,48775,389065.651152861,10
366,48779,389182.020073185,10
367,48784,381471.408930372,10
368,48784,383088.582762956,10
369,48789,385013.286539075,10
370,48795,384936.814365754,10
371,48797,386044.556407999,10
372,48799,385602.633945353,10
373,48802,383086.778787379,10
374,48802,387143.948276625,10
375,48808,384573.891206072,10
376,48809,384792.42557085,10
377,48814,387536.630618359,10
378,48816,385095.535291547,10
379,48818,390761.81453127,10
380,48818,390567.92514832,10
381,48822,385735.169485447,10
382,48826,385007.066812847,10
383,48827,385419.467821086,10
384,48830,381146.582983136,10
385,48836,382645.497745966,10
386,48839,386215.786807491,10
387,48839,390404.834135183,10
388,48839,389587.567737413,10
389,48844,382700.311954282,10
390,48845,383447.021989561,10
391,48848,384823.187798223,10
392,48853,383811.295242869,10
393,48854,386192.054794962,10
394,48854,388781.794560379,10
395,48854,386080.760939655,10
396,48858,392803.753467367,10
397,48859,383626.823384401,10
398,48866,388139.569722473,10
399,48873,380651.026095006,10
400,48878,389897.331873591,10
401,48880,382458.285395497,10
402,48882,385106.066146834,10
403,48886,383429.787286401,10
404,48886,385094.986017854,10
405,48887,385092.187749087,10
406,48888,387366.639468845,10
407,48890,388737.590449371,10
408,48895,389167.40726244,10
409,48902,391025.761144565,10
410,48906,386276.22330197,10
411,48909,385968.425994503,10
412,48916,385994.043827163,10
413,48918,388686.961635599,10
414,48921,388196.83432918,10
415,48922,382970.339793129,10
416,48924,385215.69855284,10
417,48926,388685.419023851,10
418,48932,390457.44661152,10
419,48936,381779.827825458,10
420,48943,387885.482221561,10
421,48946,385328.100305588,10
422,48951,388455.356749346,10
423,48952,389904.137887601,10
424,48954,388031.066669952,10
425,48960,386854.996265262,10
426,48966,388279.377075323,10
427,48967,384751.553701477,10
428,48967,389908.687390361,10
429,48971,383797.969585671,10
430,48977,385501.362162615,10
431,48978,386420.907662145,10
432,48980,383476.178939327,10
433,48985,394537.615194009,10
434,48990,387587.516038659,10
435,48992,388955.91172444,10
436,48998,390207.727643302,10
437,49004,382601.473956016,10
438,49010,390580.106355468,10
439,49011,388351.049497266,10
440,49012,387025.262064801,10
441,49017,387324.046141074,10
442,49017,391961.821950616,10
443,49022,384440.923112126,10
444,49025,382802.759956184,10
445,49031,387993.406446961,10
446,49031,389789.182332323,10
447,49035,386498.504259104,10
448,49042,392793.574407572,10
449,49042,390284.565265303,10
450,49049,390158.747296341,10
451,49051,388705.210824736,10
452,49055,387872.927783079,10
453,49062,386733.202902923,10
454,49067,388701.453031799,10
455,49069,384487.571532736,10
456,49076,388136.538618787,10
457,49079,389508.447244074,10
458,49082,386145.993090749,10
459,49082,389844.363941488,10
460,49084,385657.806654944,10
461,49088,385445.359973126,10
462,49090,389769.930458271,10
463,49092,390466.519208808,10
464,49097,386283.353238924,10
465,49102,388770.190186442,10
466,49109,391936.041431784,10
467,49113,388378.041468585,10
468,49116,391120.654133447,10
469,49117,390070.032361452,10
470,49124,386777.304151862,10
471,49126,385926.95504541,10
472,49131,385729.225674969,10
473,49134,388289.350930463,10
474,49140,390211.8204524,10
475,49140,395833.768079741,10
476,49143,387486.722622008,10
477,49150,390267.21834222,10
478,49152,385325.914693436,10
479,49156,387850.169252866,10
480,49157,391942.668922121,10
481,49163,385452.553410692,10
482,49168,388342.877685478,10
483,49174,389405.014243334,10
484,49176,383566.941803943,10
485,49183,391993.024154245,10
486,49185,394223.570695694,10
487,49190,385134.362140305,10
488,49196,390039.193282201,10
489,49203,387224.158028922,10
490,49204,392280.806504951,10
491,49208,389327.505028426,10
492,49210,389514.990053886,10
493,49210,388128.76399835,10
494,49216,390890.772060191,10
495,49223,389078.180237939,10
496,49224,387709.653849107,10
497,49225,392834.814684669,10
498,49229,391449.06766708,10
499,49231,389204.469908945,10
500,49231,390693.172711213,10
501,49232,388676.607284732,10
502,49237,388873.48902524,10
503,49239,387297.111915188,10
504,49240,384286.768576509,10
505,49246,385885.240531744,10
506,49251,390324.653652927,10
507,49253,386968.793008519,10
508,49258,388344.91964655,10
509,49260,387422.638076471,10
510,49267,394429.098866374,10
511,49271,385374.43865863,10
512,49271,389092.037707383,10
513,49273,386833.491201674,10
514,49274,392692.496043811,10
515,49278,388305.769662211,10
516,49285,390221.844997616,10
517,49286,389558.587031003,10
518,49289,388993.450361955,10
519,49291,390511.185203379,10
520,49291,386785.357076214,10
521,49291,395206.822900834,10
522,49291,389770.518901008,10
523,49298,385321.031961885,10
524,49299,385547.621537909,10
525,49300,390349.93621529,10
526,49305,385047.622899882,10
527,49308,390969.805319976,10
528,49315,388637.055641922,10
529,49316,388503.457164425,10
530,49318,392100.772797215,10
531,49319,391251.254238789,10
532,49321,390532.173871008,10
533,49323,381377.702325228,10
534,49325,389160.664733441,10
535,49332,390955.349647807,10
536,49339,389824.02439003,10
537,49346,390444.992181783,10
538,49350,390798.665652286,10
539,49354,389251.00038373,10
540,49358,391147.755457545,10
541,49365,391135.790755,10
542,49371,389941.891810978,10
543,49374,390430.482073783,10
544,49381,389721.185738009,10
545,49385,385656.227556364,10
546,49390,388927.752802828,10
547,49394,386347.69221875,10
548,49398,389894.990590867,10
549,49399,392448.225940159,10
550,49399,392370.867588888,10
551,49406,393304.402288018,10
552,49406,387571.685678658,10
553,49407,388110.056696868,10
554,49410,388468.109304128,10
555,49415,388669.823652873,10
556,49417,388821.099039912,10
557,49423,391489.831994032,10
558,49428,387664.714468771,10
559,49428,386659.022321061,10
560,49434,391391.642749533,10
561,49440,386382.807627587,10
562,49445,390667.698633335,10
563,49447,392128.418039778,10
564,49447,390394.273872266,10
565,49447,387719.087136915,10
566,49448,391700.373141267,10
567,49455,394004.383875864,10
568,49458,392549.935588198,10
569,49460,386188.594026992,10
570,49461,392399.113281017,10
571,49467,387895.81798282,10
572,49473,390821.809015953,10
573,49476,392759.161994964,10
574,49483,390166.911030835,10
575,49486,395877.99321438,10
576,49486,391789.139738668,10
577,49490,392209.672309724,10
578,49490,385567.952660979,10
579,49497,387256.531528021,10
580,49498,392056.984927785,10
581,49498,388551.623892293,10
582,49504,391603.460325792,10
583,49508,393771.757950646,10
584,49509,384727.934043044,10
585,49515,394022.103749611,10
586,49517,389661.967596936,10
587,49522,390481.081369998,10
588,49525,391678.900077837,10
589,49527,392676.248780296,10
590,49532,390962.966073593,10
591,49536,387453.399355348,10
592,49536,387209.340538684,10
593,49540,389925.829058604,10
594,49547,392562.33882058,10
595,49547,395460.282339968,10
596,49552,387636.160264619,10
597,49554,397299.22287782,10
598,49559,393453.889622602,10
599,49565,391847.389781971,10
600,49569,394694.441793529,10
601,49575,391354.933242587,10
602,49580,391588.671946054,10
603,49587,390647.984203731,10
604,49594,389356.582897623,10
605,49597,390437.776115896,10
606,49598,392176.985817597,10
607,49604,394310.315156769,10
608,49610,395079.231633354,10
609,49613,390021.110491833,10
610,49613,390831.088530322,10
611,49620,393813.345530794,10
612,49623,391514.914869215,10
613,49626,397074.500131822,10
614,49626,392513.44629018,10
615,49629,390663.585733731,10
616,49635,391272.031136344,10
617,49641,390127.324076967,10
618,49646,397232.723107081,10
619,49650,391533.420277051,10
620,49653,397130.465899754,10
621,49658,389323.590495321,10
622,49658,391519.398395484,10
623,49664,391109.468528841,10
624,49668,390821.098617993,10
625,49675,393879.388000686,10
626,49680,394579.858291438,10
627,49684,391934.953587076,10
628,49685,393813.073469791,10
629,49687,390778.908987427,10
630,49687,393705.097326047,10
631,49694,395231.392889423,10
632,49694,394806.51216954,10
633,49696,394777.062942247,10
634,49697,394904.88187148,10
635,49703,393815.758743209,10
636,49707,393069.613565151,10
637,49710,392591.552231883,10
638,49714,391165.58789511,10
639,49718,392227.351606144,10
640,49718,391056.158856536,10
641,49721,392367.320831054,10
642,49726,396761.028028608,10
643,49729,394253.02616062,10
644,49731,393113.709004795,10
645,49731,393118.843984967,10
646,49736,400163.530359785,10
647,49737,390934.028106064,10
648,49741,390290.026153635,10
649,49746,394038.478656604,10
650,49748,395099.895922952,10
651,49748,394061.392463871,10
652,49755,392997.509711019,10
653,49762,390399.947593866,10
654,49765,391723.835102066,10
655,49765,398473.720438276,10
656,49766,398382.023258357,10
657,49768,393410.096277299,10
658,49774,392996.068530725,10
659,49781,390907.525020513,10
660,49786,396302.702229907,10
661,49788,395209.053592681,10
662,49793,392822.339062687,10
663,49796,393838.37932972,10
664,49803,393689.898822747,10
665,49809,391499.724677967,10
666,49813,395399.290963765,10
667,49817,391422.012809451,10
668,49821,395426.375011015,10
669,49823,389522.52174461,10
670,49830,390929.548969729,10
671,49835,391471.145779204,10
672,49840,391201.989523739,10
673,49841,395192.438947188,10
674,49848,392731.551689036,10
675,49851,394035.239906868,10
676,49853,392451.946439437,10
677,49858,391831.618181715,10
678,49861,393552.496823952,10
679,49867,395013.751945457,10
680,49867,397566.247011299,10
681,49870,393697.160043581,10
682,49876,393646.00397631,10
683,49881,397683.702270134,10
684,49887,395114.317220466,10
685,49894,395886.544114114,10
686,49898,394222.621286477,10
687,49900,394895.245757312,10
688,49907,392281.58674007,10
689,49908,391458.695344382,10
690,49909,397129.819069943,10
691,49910,395002.162927701,10
692,49911,388749.954081644,10
693,49913,388895.214718303,10
694,49919,395018.745523608,10
695,49919,393566.978439792,10
696,49921,390474.329595754,10
697,49921,392241.245955674,10
698,49924,395254.975365093,10
699,49926,394013.084994259,10
700,49933,393955.327304119,10
701,49934,394100.271267268,10
702,49938,395319.824345362,10
703,49942,394193.790602581,10
704,49946,398580.153472244,10
705,49951,392876.869076921,10
706,49951,391386.86365269,10
707,49956,392752.549061918,10
708,49959,390918.127056923,10
709,49963,392919.334350184,10
710,49966,389780.806640486,10
711,49971,397756.598925951,10
712,49976,391228.910239219,10
713,49982,393304.887953028,10
714,49984,396236.26488965,10
715,49989,395392.295121422,10
716,49996,395704.625712646,10
717,49997,398147.480699767,10
718,49997,395341.636957505,10
719,50004,394057.809561102,10
720,50008,394509.216715835,10
721,50013,394908.824085098,10
722,50015,394061.595662402,10
723,50016,394313.609677579,10
724,50018,393002.591270207,10
725,50018,395689.63273575,10
726,50024,395253.723282352,10
727,50024,390577.673501681,10
728,50027,391015.243523992,10
729,50032,397676.014712626,10
730,50039,398034.726144895,10
731,50042,393504.847676589,10
732,50046,391692.806393201,10
733,50048,395026.23685239,10
734,50054,391229.736611256,10
735,50055,400929.444376323,10
736,50058,403546.389807754,10
737,50065,394564.653174483,10
738,50065,393232.788759951,10
739,50071,397845.150899128,10
740,50077,396105.01246329,10
741,50082,397187.484766333,10
742,50085,394627.068862091,10
743,50089,397668.501134329,10
744,50089,398335.856939574,10
745,50091,394008.202830786,10
746,50092,394746.123698633,10
747,50099,396965.172542145,10
748,50102,397250.968936068,10
749,50105,392189.637304161,10
750,50107,397335.588793971,10
751,50112,397648.845001232,10
752,50116,392115.675150392,10
753,50116,395207.661892178,10
754,50123,399051.426042207,10
755,50127,392992.405546999,10
756,50134,398369.962352475,10
757,50138,393402.898709067,10
758,50142,398828.701295461,10
759,50146,398310.310419983,10
760,50148,392521.95736561,10
761,50154,396918.189365392,10
762,50158,401033.649083866,10
763,50162,399675.126809434,10
764,50169,396944.193981053,10
765,50172,393730.706204812,10
766,50177,399451.604022909,10
767,50181,394410.412071479,10
768,50181,394809.949929776,10
769,50184,397657.770038944,10
770,50184,395580.824951993,10
771,50187,400474.814586908,10
772,50192,398443.089825272,10
773,50196,398032.222435089,10
774,50199,394608.368487017,10
775,50205,401110.161319088,10
776,50209,394206.026350691,10
777,50213,396802.717858689,10
778,50215,395721.000490176,10
779,50221,394494.126372833,10
780,50228,396120.437471632,10
781,50235,396139.087836454,10
782,50239,401463.541846028,10
783,50244,394972.659155474,10
784,50249,396456.475166355,10
785,50252,396727.575870388,10
786,50257,396172.608453464,10
787,50263,396630.89132024,10
788,50269,400343.108555142,10
789,50275,397012.860159915,10
790,50275,398465.946639284,10
791,50279,396478.713655674,10
792,50279,394460.109068248,10
793,50286,397931.240150841,10
794,50293,398851.374370241,10
795,50295,392072.41680287,10
796,50302,397750.430027985,10
797,50309,398367.26169573,10
798,50310,389797.40331872,10
799,50313,397959.877873586,10
800,50314,396190.53139143,10
801,50317,400989.603462295,10
802,50323,398693.247216406,10
803,50328,400631.001837564,10
804,50333,400848.763536897,10
805,50337,399656.473935189,10
806,50340,390027.879278818,10
807,50346,394162.821297972,10
808,50353,397005.079613991,10
809,50353,399376.344036201,10
810,50358,393430.77259029,10
811,50358,398719.951551125,10
812,50363,398277.238316406,10
813,50368,397132.139838482,10
814,50370,400010.110304324,10
815,50376,395508.03434802,10
816,50381,399356.029338544,10
817,50383,398385.772845808,10
818,50390,396875.432534751,10
819,50397,398039.174486696,10
820,50403,395767.704428184,10
821,50409,399301.625813188,10
822,50416,397357.237682795,10
823,50423,395494.395017724,10
824,50426,396169.73813675,10
825,50427,399679.674187984,10
826,50431,393768.130019171,10
827,50433,396141.375878884,10
828,50440,399611.323450827,10
829,50441,400745.214636768,10
830,50443,395329.295137584,10
831,50447,396986.690917861,10
832,50448,401112.491026173,10
833,50451,399716.898637623,10
834,50456,393369.935635785,10
835,50458,400798.961051738,10
836,50465,394856.19696451,10
837,50466,399539.210990042,10
838,50473,400643.421538518,10
839,50480,402202.027242352,10
840,50483,399875.528246342,10
841,50488,397317.675674115,10
842,50494,399357.803167767,10
843,50495,395974.123474113,10
844,50501,399852.277032455,10
845,50501,398869.519432088,10
846,50508,397719.566606116,10
847,50508,398553.796390262,10
848,50515,400756.735557593,10
849,50516,401818.004605364,10
850,50518,398114.14247656,10
851,50523,402347.665633541,10
852,50530,397792.392898062,10
853,50530,403999.715108933,10
854,50537,395429.215074564,10
855,50544,398328.219829458,10
856,50551,397063.439601956,10
857,50554,399004.647045489,10
858,50559,399841.987857233,10
859,50560,395226.824529536,10
860,50561,399954.479200337,10
861,50563,402099.739626913,10
862,50564,393270.280328608,10
863,50566,400346.365685234,10
864,50569,396906.413996468,10
865,50569,399193.215158936,10
866,50572,393740.921689421,10
867,50576,401015.205585981,10
868,50583,397529.70573057,10
869,50583,400096.380174779,10
870,50589,402675.18184817,10
871,50595,399559.713396324,10
872,50595,402364.977050117,10
